text,author_id,conversation_id,id,created_at,public_metrics,in_reply_to_user_id
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1372057881152000001,1484360156842319872,1484360156842319872,2022-01-21T03:00:14.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @fffvine: ATENTION HERE 🚨🚨
this year at the big brother brasil the contestants are allowed to *KILL* others to win the prize. Eslovênia…",1482110142950871042,1484360155663777794,1484360155663777794,2022-01-21T03:00:13.000Z,"{'retweet_count': 12, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
@UpdateHLD @onlythepoetsuk big brother brasil #bbb2022 Big Brother Big Day boninho bbb 2022 bbb22 #BBB22 naiara azevedo jade picon jade picão tiago abravanel Tadeu Eliezer Eslovenia #BigBrother #BigBrotherBrasil Pedro scooby  #bigbrother2022  https://t.co/DHr4A9vsVQ,1257765751445958658,1484201914250235908,1484360154640355334,2022-01-21T03:00:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",49305033
RT @MiguelMartinho7: A Marta Cardoso foi concorrente do primeiro Big Brother no ano 2000. Agora hoje é apresentadora nos Extras do BB Famos…,1015652096451006464,1484360150106324995,1484360150106324995,2022-01-21T03:00:12.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @folkfearless: como é boa a relativização de problemáticas sociais que só 3 meses de big brother brasil trazem,1174108064028483584,1484360145949773826,1484360145949773826,2022-01-21T03:00:11.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,2562513485,1484360125846462468,1484360125846462468,2022-01-21T03:00:06.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
@UpdateHLD @onlythepoetsuk big brother brasil #bbb2022 Big Brother Big Day boninho bbb 2022 bbb22 #BBB22 naiara azevedo jade picon jade picão tiago abravanel Tadeu Eliezer Eslovenia #BigBrother #BigBrotherBrasil Pedro scooby  #bigbrother2022  https://t.co/DHr4A9vsVQ,1257765751445958658,1484202182090137600,1484360110671421452,2022-01-21T03:00:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",49305033
"@baekpride AAAAA TA LINDO

#BBB22 #RedeBBB jade picon jade picão Luana Piovani Acerola Boninho globo Pipoca Camarote Big Brother Brasil Juliette https://t.co/JpIfF7h65Z",1257842473721880579,1484345028432457732,1484360105713811461,2022-01-21T03:00:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1318973295035899905
"Se fosse em Portugal, há VAR, mas como é o Big Brother no Brasil, havia que consultar-lhe. #BBB22",499979746,1484360103524323328,1484360103524323328,2022-01-21T03:00:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1199480143888207877,1484360089926463488,1484360089926463488,2022-01-21T02:59:58.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
Atribuí nota 8 ao episódio 22x4 - Dia #4 - Prova de Imunidade Camarote de Big Brother Brasil https://t.co/VIit675aQ3 #bancodeseries,52535848,1484360075204435977,1484360075204435977,2022-01-21T02:59:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,106929764,1484360069022040069,1484360069022040069,2022-01-21T02:59:53.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"@sunoofall acho que dia 7

#BBB22 #RedeBBB jade picon jade picão Luana Piovani Acerola Boninho globo Pipoca Camarote Big Brother Brasil Juliette https://t.co/JpIfF7h65Z",1257842473721880579,1484296766468108288,1484360068585824265,2022-01-21T02:59:53.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1308723980363354112
Marquei como visto Big Brother Brasil - 22x4 - Dia #4 - Prova de Imunidade Camarote https://t.co/VIit675aQ3 #bancodeseries,52535848,1484360063728775172,1484360063728775172,2022-01-21T02:59:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
@UpdateHLD @onlythepoetsuk big brother brasil #bbb2022 Big Brother Big Day boninho bbb 2022 bbb22 #BBB22 naiara azevedo jade picon jade picão tiago abravanel Tadeu Eliezer Eslovenia #BigBrother #BigBrotherBrasil Pedro scooby  #bigbrother2022  https://t.co/DHr4A9vsVQ,1257765751445958658,1484202278517194756,1484360044737024007,2022-01-21T02:59:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",49305033
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,769236709020139520,1484360039326380032,1484360039326380032,2022-01-21T02:59:46.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"@TYUNFR0ST .

#BBB22 #RedeBBB jade picon jade picão Luana Piovani Acerola Boninho globo Pipoca Camarote Big Brother Brasil Juliette https://t.co/JpIfF7h65Z",1257842473721880579,1484347469357989891,1484360024373673986,2022-01-21T02:59:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1457513413589012480
@UpdateHLD @onlythepoetsuk big brother brasil #bbb2022 Big Brother Big Day boninho bbb 2022 bbb22 #BBB22 naiara azevedo jade picon jade picão tiago abravanel Tadeu Eliezer Eslovenia #BigBrother #BigBrotherBrasil Pedro scooby  #bigbrother2022  https://t.co/DHr4A9vsVQ,1257765751445958658,1484202603244359680,1484360013107793921,2022-01-21T02:59:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",49305033
"@i7yeon .

#BBB22 #RedeBBB jade picon jade picão Luana Piovani Acerola Boninho globo Pipoca Camarote Big Brother Brasil Juliette https://t.co/JpIfF7h65Z",1257842473721880579,1484359886699851777,1484359999379836932,2022-01-21T02:59:36.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1199486423885324290
@UpdateHLD big brother brasil #bbb2022 Big Brother Big Day boninho bbb 2022 bbb22 #BBB22 naiara azevedo jade picon jade picão tiago abravanel Tadeu Eliezer Eslovenia #BigBrother #BigBrotherBrasil Pedro scooby  #bigbrother2022  https://t.co/DHr4A9vsVQ,1257765751445958658,1484260716056039424,1484359981293977607,2022-01-21T02:59:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",49305033
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,998344187207733249,1484359969692549129,1484359969692549129,2022-01-21T02:59:29.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
@HLDMedia big brother brasil #bbb2022 Big Brother Big Day boninho bbb 2022 bbb22 #BBB22 naiara azevedo jade picon jade picão tiago abravanel Tadeu Eliezer Eslovenia #BigBrother #BigBrotherBrasil Pedro scooby  #bigbrother2022  https://t.co/DHr4A9vsVQ,1257765751445958658,1484314833717579776,1484359947844349955,2022-01-21T02:59:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1299451825452654592
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,163508948,1484359938109411332,1484359938109411332,2022-01-21T02:59:21.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"olhem a minha fancam moots !! 

#BBB22 #RedeBBB jade picon jade picão Luana Piovani Acerola Boninho globo Pipoca Camarote Big Brother Brasil Juliette https://t.co/JpIfF7h65Z",1257842473721880579,1484359918090002440,1484359918090002440,2022-01-21T02:59:17.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1312587051829788672,1484359908229218306,1484359908229218306,2022-01-21T02:59:14.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3312417189,1484359866768506885,1484359866768506885,2022-01-21T02:59:04.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1184663825414537216,1484359864121901062,1484359864121901062,2022-01-21T02:59:04.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1306667647812227072,1484359799567360000,1484359799567360000,2022-01-21T02:58:48.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,68528435,1484359798833303560,1484359798833303560,2022-01-21T02:58:48.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,51332295,1484359798296481801,1484359798296481801,2022-01-21T02:58:48.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1046565836977311745,1484359652917735424,1484359652917735424,2022-01-21T02:58:13.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,138760279,1484359626351005699,1484359626351005699,2022-01-21T02:58:07.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,244978806,1484359618516033548,1484359618516033548,2022-01-21T02:58:05.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1250839023721099265,1484359618415325186,1484359618415325186,2022-01-21T02:58:05.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1355393511579906049,1484359591143952386,1484359591143952386,2022-01-21T02:57:59.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,430884439,1484359587645968390,1484359587645968390,2022-01-21T02:57:58.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,58854475,1484359584827334659,1484359584827334659,2022-01-21T02:57:57.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,197491985,1484359568385658880,1484359568385658880,2022-01-21T02:57:53.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,37104612,1484359554074775556,1484359554074775556,2022-01-21T02:57:50.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,4205786367,1484359544201703426,1484359544201703426,2022-01-21T02:57:48.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,227064437,1484359539461804035,1484359539461804035,2022-01-21T02:57:46.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1427769094410022915,1484359477616734211,1484359477616734211,2022-01-21T02:57:32.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
Atribuí nota 7 ao episódio 22x4 - Dia #4 - Prova de Imunidade Camarote de Big Brother Brasil https://t.co/WPNqhsuEz7 #bancodeseries,10735122,1484359466711617537,1484359466711617537,2022-01-21T02:57:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
Marquei como visto Big Brother Brasil - 22x4 - Dia #4 - Prova de Imunidade Camarote https://t.co/WPNqhsuEz7 #bancodeseries,10735122,1484359459770015744,1484359459770015744,2022-01-21T02:57:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1252312657845256195,1484359443424763906,1484359443424763906,2022-01-21T02:57:24.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,838220722048798720,1484359441155645452,1484359441155645452,2022-01-21T02:57:23.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"no Big Brother Brasil. Não venha pelo prêmio, venha para viver o programa e nisso você vai ser pra sempre campeão. Você é um orgulho pra esse reality, é um dos maiores personagens da história do programa, você é indestrutível e tudo já está bem. Volte sempre, Arthur Aguiar!",1210998620238962688,1484359381936271361,1484359420108689412,2022-01-21T02:57:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1210998620238962688
"@yosakicat pode

#BBB22 #RedeBBB jade picon jade picão Luana Piovani Acerola Boninho globo Pipoca Camarote Big Brother Brasil Juliette https://t.co/oN4nS6yEnf",1367659142173884421,1484357238240124933,1484359418179252230,2022-01-21T02:57:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1454022780672937985
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1149485424231890945,1484359410356928519,1484359410356928519,2022-01-21T02:57:16.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,2241021326,1484359398935777281,1484359398935777281,2022-01-21T02:57:13.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1376631297171406852,1484359389939068928,1484359389939068928,2022-01-21T02:57:11.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"@pjgothics boa noite eri, durma bem

#BBB22 #RedeBBB jade picon jade picão Luana Piovani Acerola Boninho globo Pipoca Camarote Big Brother Brasil Juliette https://t.co/oN4nS6yEnf",1367659142173884421,1484358665419120643,1484359386675875842,2022-01-21T02:57:10.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1184706107882778625
RT @meua_migo: parabens douglas grande vencedor do programa big and brother brasil 2022 pegue seu premio,1242219774811213826,1484359349514366981,1484359349514366981,2022-01-21T02:57:01.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"@seokpurttz apoio 

#BBB22 #RedeBBB jade picon jade picão Luana Piovani Acerola Boninho globo Pipoca Camarote Big Brother Brasil Juliette https://t.co/oN4nS6yEnf",1367659142173884421,1484296135816658945,1484359333932457990,2022-01-21T02:56:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1468459095732756480
"@hopecantt frito

#BBB22 #RedeBBB jade picon jade picão Luana Piovani Acerola Boninho globo Pipoca Camarote Big Brother Brasil Juliette https://t.co/oN4nS6yEnf",1367659142173884421,1484358280759574531,1484359297005809664,2022-01-21T02:56:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1408037925124808704
Marquei como visto Big Brother Brasil - 22x4 - Dia #4 - Prova de Imunidade Camarote https://t.co/ciEf5GW0qz #bancodeseries,2363178890,1484359295680479245,1484359295680479245,2022-01-21T02:56:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,698303184075407360,1484359267247222787,1484359267247222787,2022-01-21T02:56:42.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,43443840,1484359264550359041,1484359264550359041,2022-01-21T02:56:41.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
Marquei como visto Big Brother Brasil - 22x4 - Dia #4 - Prova de Imunidade Camarote https://t.co/JudpmZGtPM #bancodeseries,15877116,1484359247177535491,1484359247177535491,2022-01-21T02:56:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,50499644,1484359236586905600,1484359236586905600,2022-01-21T02:56:34.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,294211951,1484359195725946892,1484359195725946892,2022-01-21T02:56:24.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1445102720097169415,1484359194421579778,1484359194421579778,2022-01-21T02:56:24.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"viciado em ler o jogo big brother brasil 2022, tá virando rotina.",2386642815,1484359193352015878,1484359193352015878,2022-01-21T02:56:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,704106699,1484359181146542081,1484359181146542081,2022-01-21T02:56:21.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1264442686490193920,1484359141841768448,1484359141841768448,2022-01-21T02:56:12.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"BIG BROTHER BRASIL
BATATINHA 123 https://t.co/AZz9Fftd5h",1238083932526129154,1484359138314383361,1484359138314383361,2022-01-21T02:56:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1298594716439793665,1484359110699016192,1484359110699016192,2022-01-21T02:56:04.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1001714300136886272,1484359108455112705,1484359108455112705,2022-01-21T02:56:04.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1245111134480457733,1484359098460110851,1484359098460110851,2022-01-21T02:56:01.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
@Re_gabrieel vc sabe muito desse tal de big brother brasil,4835716372,1484358308400021508,1484359081468907521,2022-01-21T02:55:57.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1036715960626028544
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,61264577,1484359043225247748,1484359043225247748,2022-01-21T02:55:48.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1267876833233719300,1484359012623650819,1484359012623650819,2022-01-21T02:55:41.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1027203058239975426,1484359007527583745,1484359007527583745,2022-01-21T02:55:40.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1032795778631303169,1484358967551688707,1484358967551688707,2022-01-21T02:55:30.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
@tracklist big brother brasil #bbb2022 Big Brother Big Day boninho bbb 2022 bbb22 #BBB22 naiara azevedo jade picon jade picão tiago abravanel Tadeu Eliezer Eslovenia #BigBrother #BigBrotherBrasil Pedro scooby  #bigbrother2022  https://t.co/DHr4A9vsVQ,1257765751445958658,1484358011749486593,1484358960740134912,2022-01-21T02:55:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",132699857
RT @_Mordacious_: Sinto que essa edição do “Big Brother Brasil 22” vai ser mais leve energeticamente ✨,1086662315662102528,1484358957111992327,1484358957111992327,2022-01-21T02:55:28.000Z,"{'retweet_count': 151, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"@SeriesBrasil @Aguiarthur @Silva_DG big brother brasil #bbb2022 Big Brother Big Day boninho  bbb 2022 bbb22
#BBB22 naiara azevedo jade picon jade picão tiago abravanel Tadeu Eliezer Eslovenia #BigBrother #BigBrotherBrasil Pedro scooby filhos #bigbrother2022 Picao Luana
https://t.co/dQKdoJEg3p",1276307691883855872,1484358018212921347,1484358951579705348,2022-01-21T02:55:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",293807001
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1038147010002604032,1484358914460114947,1484358914460114947,2022-01-21T02:55:17.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"@JE0NSSIR está sim

#BBB22 #RedeBBB jade picon jade picão Luana Piovani Acerola Boninho globo Pipoca Camarote Big Brother Brasil Juliette https://t.co/JpIfF7h65Z",1257842473721880579,1484357785974235137,1484358909095677952,2022-01-21T02:55:16.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1226297936767836160
Marquei como visto Big Brother Brasil - 22x4 - Dia #4 - Prova de Imunidade Camarote https://t.co/LIYUfZ6ADG #bancodeseries,2429016854,1484358899163484161,1484358899163484161,2022-01-21T02:55:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,67409092,1484358898614083590,1484358898614083590,2022-01-21T02:55:14.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,777976002081357824,1484358892226494464,1484358892226494464,2022-01-21T02:55:12.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1000555316323463169,1484358867160952836,1484358867160952836,2022-01-21T02:55:06.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
@tracklist big brother brasil #bbb2022 Big Brother Big Day boninho bbb 2022 bbb22 #BBB22 naiara azevedo jade picon jade picão tiago abravanel Tadeu Eliezer Eslovenia #BigBrother #BigBrotherBrasil Pedro scooby  #bigbrother2022  https://t.co/DHr4A9vsVQ,1257765751445958658,1484358610897408002,1484358860320108549,2022-01-21T02:55:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",132699857
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1047594399587287040,1484358859770585088,1484358859770585088,2022-01-21T02:55:04.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1012092133992468482,1484358857199538178,1484358857199538178,2022-01-21T02:55:04.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,66801360,1484358857010794497,1484358857010794497,2022-01-21T02:55:04.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,2538463842,1484358853781118977,1484358853781118977,2022-01-21T02:55:03.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1006266736289738752,1484358840376180745,1484358840376180745,2022-01-21T02:55:00.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,47519719,1484358827382173699,1484358827382173699,2022-01-21T02:54:57.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"@tracklist big brother brasil #bbb2022 Big Brother Big Day boninho  bbb 2022 bbb22
#BBB22 naiara azevedo jade picon jade picão tiago abravanel Tadeu Eliezer Eslovenia #BigBrother #BigBrotherBrasil Pedro scooby filhos #bigbrother2022 Picao Luana
https://t.co/dQKdoJEg3p",1276307691883855872,1484358610897408002,1484358824219709440,2022-01-21T02:54:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",132699857
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1158832678784905217,1484358816518979588,1484358816518979588,2022-01-21T02:54:54.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
